1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,label
12.24783061,24.01437421,23.55342054,15.50820205,18.59881358,23.5016051,23.85899496,11.70584291,19.52185115,20.28759003,27.56624631,6.972095812,35.15384926,38.25699078,11.02386613,6.102854989,31.02257438,40.39390037,10.675404,158.1395672,162.366084,166.2439848,165.9276156,167.8358699,168.5183008,118.755431,120.9082513,125.9139149,161.0952763,173.0930919,178.2644402,152.4563997,155.1823077,165.3807878,93.28302741,96.27187533,99.9630547,20.6409315,19.56137185,-15.00974104,-15.06802979,51.03501448,27.7635615,-46.16055773,-22.76657252,-10.24023713,-6.777597762,-2.634591347,2.019872537,0.0429064801,0.06827268465,0.07477370305,0.3659461354,-0.01705557165,0.06570155692,3
10.902192,25.30928418,24.78727465,12.45238266,11.69119123,24.77579295,23.00482481,13.46151224,19.93249339,21.18986417,28.8431912,7.067642796,34.91136238,35.38682478,10.48114614,6.323387843,33.88436724,35.40549241,10.18569551,153.5428361,160.2316865,168.0440857,160.8147862,161.9791229,165.5928258,117.9419367,119.6424861,120.9836833,145.2558792,159.7521404,168.7540778,154.2216023,155.0411988,156.353139,117.9800191,118.5283014,119.7385801,20.18378053,19.7262867,-16.8445938,-17.63219229,49.77531446,25.34170938,-50.92502204,-28.32954574,-12.8111686,-8.691385814,-3.968809673,0.2608234542,0.04229097588,0.1119829084,0.01739418366,0.07420646361,-0.00845466123,0.01283413276,3
13.73329119,27.91020581,25.70935003,13.37386086,12.07976586,25.87064849,21.5966391,14.51630937,19.95156624,20.60045501,28.03745504,7.083988692,35.53935011,34.90494124,10.1110974,6.639258904,33.92669752,35.79008737,10.83502774,112.0587349,130.4431527,148.8957253,165.6627758,169.1819453,172.7167317,116.5286406,117.6648279,121.0449776,122.794039,138.9436251,148.7402602,156.2599056,157.3024878,158.4182657,111.2338899,114.5650064,116.3089616,21.53088532,19.60471191,-15.87742592,-16.90651734,54.57273395,29.36592045,-51.01109612,-30.03716851,-12.07678122,-7.55777359,-6.918029263,-1.877637432,0.1230556427,0.07319665555,0.04104806887,0.06048768531,-0.1522571242,0.07841891508,3
15.82787788,23.54014404,23.52460851,18.33911025,8.258845152,25.33896823,23.00563291,18.15889708,21.68608534,21.8763306,29.8347974,8.418385639,44.43028765,38.82779098,9.249243804,8.298658716,43.07393311,40.22249612,9.550252488,149.2865249,159.1649212,167.1607427,169.992832,171.82436,172.5593506,168.8533374,169.0961051,169.3789482,59.43270162,130.4922264,168.8638152,171.9396559,172.929147,174.2739703,169.7128867,170.0922028,170.4069858,62.22480033,39.29483787,-65.84260186,-43.03062447,12.21994126,7.961486777,4.355828961,3.420663476,14.47721608,11.42798932,-6.491272926,-3.773427327,0.06810364936,0.18399502,0.03917725392,0.2384903017,0.0655095961,0.03990221726,5
17.10017574,24.80893559,21.75721719,19.01972385,16.81336911,25.27244553,21.76629929,17.63366007,22.07635256,21.80193319,29.7264174,8.3468991,45.68070712,37.99511813,9.394077452,8.020604506,43.67409142,39.50722377,9.473452637,153.3515784,158.5839072,166.9039666,166.7224012,171.365377,173.1298138,169.1595359,170.4135515,172.9547497,141.220883,161.7789533,177.4561984,171.1029885,173.1755469,174.8950947,166.0565181,168.5054684,169.757261,63.86318525,42.40789903,-63.58330981,-42.07711996,10.74873606,7.333347743,8.436117389,5.428560394,7.785672852,7.330070842,5.578561263,4.632228432,0.1512996823,0.1063964642,0.1737398654,0.1586094024,0.174176127,0.04904464093,5
16.23131351,25.06675041,22.49432766,19.01060358,13.71207911,25.79819477,21.19413755,17.738135,22.17015113,21.90847838,29.85351536,9.052143269,44.87750645,37.45420743,8.747947077,8.581181507,41.94640595,39.87549279,9.775869926,153.3575635,164.3744696,172.0475043,170.9467626,171.7529004,172.9810685,173.5879625,174.1134003,174.9061083,136.9237068,162.8393891,176.3529507,171.5415844,172.0325468,172.615168,172.4832863,173.3931558,174.5182131,65.4852014,43.129182,-63.87663457,-42.76707377,8.098765629,5.648135961,5.110485518,4.295066444,7.086606168,6.749045315,8.15435986,6.458814464,0.1701785829,0.1584921269,0.01308287178,0.1770413795,-0.1250408767,0.002898074519,5
13.15330575,27.54625059,23.91721165,18.66008542,13.39485508,23.80598318,28.49972675,18.38225358,21.77924179,22.34894817,30.53478956,9.171628206,41.20357696,34.17742389,10.45512246,8.526704493,40.06519785,34.25501822,10.57870354,132.5087875,139.2742817,143.8095134,153.8718088,154.2030378,154.5917827,120.034093,120.8088418,122.2246847,124.6265764,136.2323423,143.7215674,145.326891,146.469531,147.7350374,127.9959545,131.5578863,133.9928661,30.28816995,27.0178375,-20.87058831,-26.37193727,-52.53238984,-29.47133066,54.16362056,27.21482548,0.4731251643,5.901160607,-14.41838244,-6.960230345,0.01330916002,0.0607202012,0.02922267129,0.06438803043,0.08137034076,0.08026719053,12
12.83477723,26.80947433,23.68882114,18.39729417,16.27305395,23.44954423,25.70951844,18.70814547,21.97837412,22.27377386,30.46834711,9.102714148,41.26842012,33.22773605,9.878326805,8.49586933,39.71377757,34.61916136,10.04841511,113.302711,122.0731625,140.0369526,156.5786844,157.5499456,158.4429794,120.4114406,121.1332733,121.9847122,133.0647289,137.0600293,160.7322688,140.3325949,141.7141233,143.3578946,133.7980248,136.2211974,137.0707191,28.70550983,25.47164304,-25.69912331,-29.53907998,-52.93634473,-30.10076944,48.26890944,24.2786488,-1.892012554,3.508203108,-16.84080061,-8.434466477,0.01394363078,0.05873807578,0.01335564515,0.05682684323,0.006751598487,0.01810634105,12
12.85667503,27.87286261,23.68090834,18.50799137,13.89329196,23.54228887,27.51288418,18.86248153,22.18101293,22.21629796,30.35641782,9.172408751,42.05667086,33.76316795,10.51977674,8.38082139,39.50352321,35.19588297,10.60566858,147.6477863,153.2017627,157.2555456,154.8717187,155.7817842,157.5889777,120.3836782,121.1299847,121.7645243,115.6832128,125.075761,136.4057126,146.9719938,147.9202848,148.5212662,132.0745815,132.4685273,133.1028302,27.74840127,25.62711592,-20.25772372,-25.74883369,-54.26871252,-31.38202683,53.98233578,28.05588686,-2.346423916,3.349186027,-15.09906857,-7.711279651,0.009527605006,0.04203740244,0.1126054354,0.05435151886,-0.0009940351645,0.0522902933,12
13.02887011,24.31508536,26.12272092,17.05226733,14.53025788,28.50175141,23.07503828,16.63735169,22.12596795,22.38183813,30.41880306,8.230914336,28.48632878,42.77449505,13.37577759,7.655791953,27.37600543,45.44135288,11.61778691,126.9600373,142.9831562,163.0943551,39.89783652,40.8410945,41.52164204,133.7455088,135.2414,136.2465736,127.2792373,160.6798509,174.7195707,151.067505,151.5165924,152.7076244,113.0211978,114.1259426,114.8627587,31.60700802,31.54536002,-25.73696332,-22.21354065,2.780755447,-20.99808783,-53.0366383,-31.00027569,-4.923214774,5.885513969,-1.156370191,4.711181185,0.0282688736,0.03487374306,0.01879748376,0.0512033633,0.003017281348,0.009473608599,6
13.18348797,22.9603091,26.32220394,17.62040471,14.88821755,28.80795887,23.59408397,16.76542466,22.01187168,22.66054276,30.83881105,8.648440371,31.10574055,41.1131371,13.27980119,8.203036716,28.20844322,45.22727531,9.746485328,128.3703154,132.8403788,137.5586804,37.00294874,38.04944213,38.87445209,136.9135902,137.245536,137.7862957,141.6001594,161.4646969,175.3319333,152.5671387,153.3203557,154.3537601,114.7250168,115.0577084,115.5625154,29.45865454,30.75038821,-26.16469299,-22.88648477,2.29510941,-21.48577496,-53.98729128,-31.40557598,-6.253704604,4.951845197,-2.805637612,3.147250063,0.04017682858,0.02877017845,0.02119744162,0.07063330087,0.005383502923,0.005568231016,6
13.04324175,23.75393814,26.94936327,17.55052628,15.36123572,28.41950503,23.90445731,16.96071889,22.07640761,22.23021362,30.26095323,8.395418195,31.40969115,41.15954544,12.18207119,8.118957752,28.62180522,45.02516482,9.832271915,125.0365312,130.8347612,135.2377189,36.13476401,37.07137405,37.97236756,128.7171769,132.6296408,136.0071325,149.6650706,161.1905736,173.4010964,153.8144854,155.3739617,158.5438468,108.6610423,110.7114279,111.8286983,30.16683683,30.40883548,-25.19271098,-22.18485234,2.658930333,-21.73868573,-53.53280039,-30.52106135,-5.199718475,6.202284378,-2.209590112,3.497706441,0.027283871,0.03468194627,0.02966684733,0.06394830315,0.03924657309,0.008017682502,6
14.16190755,21.71394278,21.68541717,18.09777586,13.25198588,21.36183808,21.95956013,18.2941007,21.20841623,21.48823108,29.22430661,8.328974971,39.21029156,35.08196849,10.16669154,7.929068437,38.77744371,35.27545763,10.46274907,73.94601524,106.190966,119.062337,97.99780451,101.7029107,104.2405372,151.7275116,151.9767645,152.1915059,100.3773245,105.7890865,111.1012323,104.1026528,108.7376905,111.6618404,140.8166556,141.1909219,141.4495546,28.310652,35.42385756,-26.02807349,-33.9390094,-32.79492516,-12.32506546,-35.43883349,-15.08759302,9.56337074,9.273191487,6.775045395,4.530296675,0.1322044887,0.3398295542,0.1325392921,0.1954849634,-0.03753948127,-0.007867227166,7
13.86071945,22.6860994,23.01048445,17.33108638,13.08690243,22.29691004,22.96435359,18.21046217,21.53318717,22.37024344,30.44088192,8.961771545,38.04331842,34.21450707,9.840373499,8.44378542,37.40577303,33.64153835,10.33962014,102.1266994,112.4708017,123.1356138,92.81438578,94.24978507,95.10418256,150.9937544,153.1940505,155.9508363,90.76761879,93.45892869,96.66517732,112.590569,113.3562175,114.4350749,134.9317907,135.6471584,136.0790532,26.24590738,35.06760597,-26.36242143,-33.42797821,-33.32325682,-12.23255755,-36.78831226,-15.04404385,9.118435756,11.70954934,10.2473799,8.103053541,0.04443474239,0.2603801932,0.00676988557,0.1127888786,0.01761104274,-0.001422371687,7
12.35787367,21.51243672,19.5943515,17.39445215,8.634891773,22.80409164,19.62808614,17.87821867,21.30759747,22.25093088,30.219942,9.007598181,39.06295987,33.96025816,8.12948383,8.62408429,38.1657514,34.19038533,9.2438477,90.69672411,113.0816876,124.1109589,101.634865,103.015984,104.5864504,148.1493076,148.741718,149.3016975,80.27458882,96.42810381,113.5627614,110.9570034,112.3190734,113.4070239,137.3612576,138.4774243,139.9665343,26.89786678,33.44119293,-28.48890265,-34.30734096,-31.1050863,-12.63910738,-32.69547927,-14.12476082,11.43290152,11.26561286,11.10750603,8.569516713,0.01571444683,0.1747800823,0.01578771869,0.07973563191,0.01473132042,0.008251538408,7
14.00656574,27.96749479,24.30645109,18.78328934,15.39330471,20.62490975,22.50675782,20.75464372,21.54567536,23.00185185,31.42024803,9.494765615,38.36316342,32.05526098,9.657028981,9.166379658,35.83299025,35.32470274,9.933024241,127.5473454,135.7513882,142.1472054,161.3858013,164.7510951,166.5033165,120.5399478,121.4201894,122.1355573,141.5634661,146.1986028,151.6822924,82.1098301,86.57904648,90.2674773,163.9508495,166.1115024,169.1686402,27.57561274,24.66149699,-37.20974319,-39.19419852,-56.42792641,-32.73297708,16.51464325,-5.45186553,-2.847229015,1.675780898,-15.39501463,-10.94400173,0.02630952097,0.05349818643,0.02691497526,0.05329253569,0.01040309625,0.009277201572,2
13.68151329,27.93229799,24.48052688,18.34128656,15.35516285,20.93806771,22.41472242,20.44342716,21.03987574,22.72236812,31.08043541,8.972888305,37.51207342,32.53204332,11.41544606,9.112126317,36.01892667,35.6745019,13.62164485,113.0826825,125.4861307,155.7595636,158.5411655,161.964874,165.0375952,121.9264851,123.9345041,126.8522092,140.5409042,147.4921758,156.9873084,74.09906227,79.25453066,82.29139976,163.269447,164.2849478,167.1526812,28.01846682,24.87013254,-32.39384926,-36.89329308,-56.22126187,-32.39417237,15.3535096,-6.429836477,-0.1823528703,4.433020626,-19.27665257,-16.63076619,0.02723510981,0.05568021933,0.04053551558,0.05934528787,0.02754185815,-0.009694550606,2
12.71579628,28.75178547,24.81093959,18.59989638,14.88891263,21.72155474,23.66090053,20.68020078,21.35172909,23.02541664,31.46785714,8.935283959,37.77696027,31.99041125,10.83639902,9.06549087,36.10070267,34.85155163,9.751033951,109.1730113,128.2800289,153.1259584,164.2441185,165.714758,166.9133227,119.0423105,120.3100743,121.8779642,134.1756316,141.7194336,146.3470146,86.66978625,88.14397878,88.67029636,154.5309281,154.9443996,155.6833431,28.87506837,24.70582993,-31.05488484,-35.91372062,-57.0090635,-33.00639095,18.11831152,-4.686974438,-1.144467492,3.538183132,-24.0413459,-20.03932861,0.01971076115,0.04662200769,0.05570073294,0.03850326383,0.003269544402,-0.007861861086,2
15.27628011,23.7149588,21.36758046,15.91901533,16.36331146,24.03773563,24.3125827,16.33657042,23.18066242,23.65820905,32.20694035,8.383531281,42.91355874,35.9456088,10.40720403,7.889462766,37.15789051,40.95664622,10.66468485,110.1169415,142.3635386,164.1685836,44.74939279,53.8732121,63.68420881,127.7676782,132.6137521,141.3002593,150.6502998,160.9797058,171.6623622,156.9599798,157.894957,158.9452879,108.9612262,110.5254557,111.2329508,29.05615732,27.11402963,-18.25276897,-17.48935464,-6.097302095,-24.06366019,-51.92414407,-28.27121657,-13.77092338,-2.979489943,-1.701585549,3.864757026,0.4130432977,0.5955199803,0.01670729252,0.05534115033,0.4493444366,0.01314222879,23
14.39119455,23.45096254,23.14896154,16.72621962,14.29337947,26.72900173,24.37079179,16.52651539,23.18517998,23.61960079,32.16102199,8.439931793,43.71041781,35.85226797,11.98394402,8.298771084,38.12182432,40.37474257,11.14351671,120.2092683,137.1752982,151.763817,49.82293414,61.55912222,77.64776127,134.3741006,142.9233694,145.89718,125.2278662,155.3105409,172.9567002,154.7404605,155.6416811,156.941244,109.6926815,110.5478798,111.4780716,35.81848859,32.03599227,-17.8277639,-17.83508687,-0.2487798412,-20.66794727,-54.80352426,-31.1193566,-9.454013928,-0.03097344594,-2.426577763,3.307284505,0.3319146162,0.4844749171,0.03733540799,0.07239049009,0.1466849201,0.011624247,23
13.62772852,21.65860779,22.64047107,16.94725721,14.72287723,27.30505199,23.1202767,15.98284226,23.21481584,23.63707406,32.18195832,8.366840532,41.91488548,37.40634366,10.93403985,8.081810918,37.24112785,41.08174265,10.24682138,103.9421833,156.8086421,175.9799527,46.19387989,59.08892961,75.89708444,142.6602758,147.2760355,151.4760315,134.4822261,140.415651,150.260635,154.6010501,155.2743114,156.2001902,112.6317733,113.1682437,114.0036412,34.62061609,31.83964545,-18.12546167,-17.71902564,1.893449332,-18.88976822,-54.3684287,-31.87877313,-7.967212688,-0.5108948214,-1.579571919,3.75603739,0.4413744742,0.5022113782,0.0318997136,0.06393327188,0.4284786207,0.02098145783,23
9.240738511,24.76778915,19.68739472,15.52605569,9.373631052,22.29454119,19.99576409,15.25341477,20.83145459,23.70728564,32.29542427,7.622321467,29.10786262,32.65655756,9.873183261,7.40057544,29.12350647,30.49017586,9.029034879,80.98592421,126.7842797,158.6949037,125.1227069,141.6302492,145.7709951,102.0784967,105.2285645,109.2661564,97.44855425,129.4974077,155.0530313,117.7180712,128.4033648,134.89827,107.1174726,111.1874343,118.2796182,5.996265131,15.16743832,3.097905762,-11.0717696,-35.49878605,-25.67207835,-33.47232548,-25.96949305,-27.10059615,-12.83577835,-25.1203178,-13.28295455,0.1589235271,0.0781557898,0.1242364114,0.2327179876,-0.1025355634,-0.01873008441,8
